Arrest Date,Time,Reporting District,Age,Sex Code,Descent Code,Charge Group Code,Charge Group Description,Arrest Type Code,Charge,Charge Description,Disposition Description,Address,Cross Street,LAT,LON,Booking Date,Booking Time,Booking Location,Booking Location Code
2021 Jan 07 12:00:00 AM,0805,0158,46,F,B,03,Robbery,F,211PC,ROBBERY,FELONY COMPLAINT FILED,900 E  7TH                          ST,,34.0395,-118.2405,2021 Jan 07 12:00:00 AM,1354,METRO - JAIL DIVISION,4273
2024 Jul 22 12:00:00 AM,1800,0158,58,F,B,03,Robbery,F,211PC,ROBBERY,849(B)(1) PC/TECHNICAL ARREST,7TH                          ST,CENTRAL                      AV,34.0368,-118.2412,2024 Jul 22 12:00:00 AM,1951,METRO - JAIL DIVISION,4273
2021 Jul 10 12:00:00 AM,0230,0164,50,F,H,03,Robbery,F,211PC,ROBBERY,DISTRICT ATTORNEY REJECT,6TH                          ST,SPRING,34.046,-118.251,2021 Jul 10 12:00:00 AM,0451,METRO - JAIL DIVISION,4273
2025 Mar 02 12:00:00 AM,1510,0166,27,F,H,03,Robbery,F,211PC,ROBBERY,849(B)(1) PC/TECHNICAL ARREST,600 S  SAN PEDRO                    ST,,34.0421,-118.2469,2025 Mar 02 12:00:00 AM,1801,METRO - JAIL DIVISION,4273
2024 Jun 13 12:00:00 AM,1205,0158,40,F,B,03,Robbery,F,211PCRFD,ROBBERY:FIRST DEGREE,849(B)(1) PC/TECHNICAL ARREST,6TH,GLADYS,34.0403,-118.2421,2024 Jun 13 12:00:00 AM,1442,METRO - JAIL DIVISION,4273
2020 Sep 16 12:00:00 AM,1730,0147,35,F,B,03,Robbery,F,215PC,CARJACKING,MISDEMEANOR COMPLAINT FILED,5TH                          ST,SAN JULIAN,34.0446,-118.245,2020 Sep 16 12:00:00 AM,1946,METRO - JAIL DIVISION,4273
2023 Oct 29 12:00:00 AM,2024,0134,25,F,B,03,Robbery,F,A211PC,ATTEMPT - ROBBERY,FELONY COMPLAINT FILED,HILL                         ST,4TH                          ST,34.0502,-118.2504,2023 Oct 29 12:00:00 AM,2311,METRO - JAIL DIVISION,4273
2021 Jun 08 12:00:00 AM,1530,0153,30,F,B,03,Robbery,F,A211PC,ATTEMPT - ROBBERY,FELONY COMPLAINT FILED,500 S  HILL                         ST,,34.0488,-118.2518,2021 Jun 08 12:00:00 AM,1812,METRO - JAIL DIVISION,4273
2020 Feb 13 12:00:00 AM,2225,0155,21,F,B,03,Robbery,F,A211PC,ATTEMPT - ROBBERY,DISTRICT ATTORNEY REJECT,200 E  6TH                          ST,,34.0448,-118.2474,2020 Feb 14 12:00:00 AM,0137,METRO - JAIL DIVISION,4273
2020 Feb 17 12:00:00 AM,0645,0155,34,F,W,03,Robbery,F,A211PC,ATTEMPT - ROBBERY,DISTRICT ATTORNEY REJECT,200 E  6TH                          ST,,34.0448,-118.2474,2020 Feb 17 12:00:00 AM,0931,METRO - JAIL DIVISION,4273
2022 Aug 23 12:00:00 AM,1920,0156,46,F,B,03,Robbery,F,A211PC,ATTEMPT - ROBBERY,MISDEMEANOR COMPLAINT FILED,CROCKER,5TH                          AV,34.0437,-118.2455,2022 Aug 23 12:00:00 AM,2059,METRO - JAIL DIVISION,4273
2024 Jun 02 12:00:00 AM,2000,0157,39,F,H,03,Robbery,F,A211PC,ATTEMPT - ROBBERY,849(B)(1) PC/TECHNICAL ARREST,600 E  6TH                          ST,,34.0417,-118.2444,2024 Jun 02 12:00:00 AM,2213,METRO - JAIL DIVISION,4273
2024 Jun 17 12:00:00 AM,1120,0166,58,F,H,14,Sex (except rape/prst),M,243.4(A)PC,SEXUAL BATTERY: BY RESTRAINT,MISDEMEANOR COMPLAINT FILED,600    WALL                         ST,,34.0435,-118.2471,2024 Jun 17 12:00:00 AM,1257,METRO - JAIL DIVISION,4273
2023 Oct 04 12:00:00 AM,1845,0133,47,F,W,14,Sex (except rape/prst),M,647(A)PC,SOLICIT/ENGAGE LEWD ACT IN PUBLIC VIEW,,BROADWAY,102ND,34.0517,-118.2474,2023 Oct 04 12:00:00 AM,1950,METRO - JAIL DIVISION,4273
2021 May 14 12:00:00 AM,0013,0133,31,F,B,07,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,,6TH,SPRING,34.0517,-118.2474,2021 May 14 12:00:00 AM,0255,77TH ST,4212
2022 Jan 02 12:00:00 AM,0300,0135,38,F,B,07,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,DISTRICT ATTORNEY REJECT,3RD                          ST,MAIN                         ST,34.0495,-118.2459,2022 Jan 02 12:00:00 AM,0655,METRO - JAIL DIVISION,4273
2022 Mar 10 12:00:00 AM,0335,0135,31,F,W,07,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,DISTRICT ATTORNEY REJECT,MAIN                         ST,3RD                          ST,34.0495,-118.2459,2022 Mar 10 12:00:00 AM,0521,METRO - JAIL DIVISION,4273
2024 Dec 03 12:00:00 AM,0945,0135,35,F,B,07,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,849(B)(1) PC/TECHNICAL ARREST,3RD,LOS ANGELES,34.0485,-118.2448,2024 Dec 03 12:00:00 AM,1225,77TH ST,4212
2025 Mar 01 12:00:00 AM,1530,0135,43,F,B,07,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,FELONY COMPLAINT FILED,MAIN,3RD                          ST,34.0495,-118.2459,2025 Mar 01 12:00:00 AM,1730,METRO - JAIL DIVISION,4273
2021 Jul 30 12:00:00 AM,2153,0138,30,F,B,07,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,849(B)(1) PC/TECHNICAL ARREST,ALAMEDA,3RD,34.0455,-118.2381,2021 Jul 31 12:00:00 AM,0020,METRO - JAIL DIVISION,4273
2020 Aug 01 12:00:00 AM,1120,0148,36,F,B,07,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,849(B)(1) PC/TECHNICAL ARREST,5TH                          ST,CENTRAL,34.0418,-118.2398,2020 Aug 01 12:00:00 AM,1342,METRO - JAIL DIVISION,4273
2021 Sep 27 12:00:00 AM,1430,0148,39,F,B,07,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,849(B)(1) PC/TECHNICAL ARREST,5TH                          ST,TOWNE                        AV,34.043,-118.242,2021 Sep 27 12:00:00 AM,1724,METRO - JAIL DIVISION,4273
2024 Oct 09 12:00:00 AM,1600,0148,44,F,H,07,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,FELONY COMPLAINT FILED,5TH                          ST,SAN PEDRO,34.0435,-118.2427,2024 Oct 09 12:00:00 AM,1733,METRO - JAIL DIVISION,4273
2021 Jan 18 12:00:00 AM,1310,0153,24,F,B,07,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,MISDEMEANOR COMPLAINT FILED,12TH                         ST,SAN PEDRO                    ST,34.0467,-118.252,2021 Jan 18 12:00:00 AM,1631,METRO - JAIL DIVISION,4273
2021 Dec 25 12:00:00 AM,0800,0153,23,F,B,07,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,CITY ATTORNEY REJECT,BROADWAY,5TH                          ST,34.0481,-118.2507,2021 Dec 25 12:00:00 AM,1200,METRO - JAIL DIVISION,4273
2023 Mar 15 12:00:00 AM,0700,0153,38,F,B,07,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,MISDEMEANOR COMPLAINT FILED,7TH,BROADWAY,34.0452,-118.2533,2023 Mar 15 12:00:00 AM,0819,METRO - JAIL DIVISION,4273
2024 Jun 12 12:00:00 AM,1200,0153,34,F,W,07,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,,500 S  HILL                         ST,,34.0488,-118.2518,2024 Jun 12 12:00:00 AM,1255,METRO - JAIL DIVISION,4273
2024 Nov 20 12:00:00 AM,1730,0153,28,F,H,07,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,FELONY COMPLAINT FILED,LINDLEY                      PL,7TH                          ST,34.0467,-118.252,2024 Nov 20 12:00:00 AM,2006,METRO - JAIL DIVISION,4273
2024 Dec 15 12:00:00 AM,0930,0153,46,F,H,07,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,,500 S  HILL                         ST,,34.0488,-118.2518,2024 Dec 15 12:00:00 AM,1106,METRO - JAIL DIVISION,4273
2025 Feb 08 12:00:00 AM,2135,0153,34,F,H,07,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,849(B)(1) PC/TECHNICAL ARREST,500 S  SPRING                       ST,,34.0467,-118.252,2025 Feb 09 12:00:00 AM,0005,METRO - JAIL DIVISION,4273
2025 Mar 12 12:00:00 AM,0800,0153,30,F,W,07,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,,500 S  HILL                         ST,,34.0488,-118.2518,2025 Mar 12 12:00:00 AM,0925,METRO - JAIL DIVISION,4273
2020 Jan 18 12:00:00 AM,0950,0154,23,F,H,07,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,OTHER (REQUIRES ADDITION ACTION),MAIN                         ST,7TH                          ST,34.046,-118.2493,2020 Jan 18 12:00:00 AM,1136,METRO - JAIL DIVISION,4273
2021 Oct 14 12:00:00 AM,1800,0154,42,F,B,07,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,CITY ATTORNEY REJECT,5TH,MAIN,34.0471,-118.2491,2021 Oct 14 12:00:00 AM,2034,METRO - JAIL DIVISION,4273
2022 Dec 03 12:00:00 AM,2355,0155,33,F,B,07,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,DISTRICT ATTORNEY REJECT,5TH                          ST,WALL                         ST,34.0449,-118.2458,2022 Dec 04 12:00:00 AM,0125,METRO - JAIL DIVISION,4273
2023 Feb 19 12:00:00 AM,2355,0155,44,F,B,07,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,DISTRICT ATTORNEY REJECT,5TH,WALL,34.0449,-118.2458,2023 Feb 20 12:00:00 AM,0113,METRO - JAIL DIVISION,4273
2020 Jan 18 12:00:00 AM,1920,0156,34,F,B,07,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,FELONY COMPLAINT FILED,5TH                          ST,STANDFORD,34.0437,-118.2455,2020 Jan 18 12:00:00 AM,2111,METRO - JAIL DIVISION,4273
2022 May 15 12:00:00 AM,2105,0156,49,F,W,07,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,FELONY COMPLAINT FILED,600    LOS ANGELES,,34.0437,-118.2455,2022 May 16 12:00:00 AM,0033,77TH ST,4212
2024 Mar 27 12:00:00 AM,1420,0156,45,F,B,07,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,FELONY COMPLAINT FILED,500    WALL                         ST,,34.0449,-118.2458,2024 Mar 27 12:00:00 AM,1706,METRO - JAIL DIVISION,4273
2024 Jul 30 12:00:00 AM,0800,0156,35,F,B,07,Vehicle Theft,M,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,MISDEMEANOR COMPLAINT FILED,5TH                          ST,SAN PEDRO,34.0442,-118.2439,,,,
2020 Aug 28 12:00:00 AM,2020,0157,34,F,B,07,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,FELONY COMPLAINT FILED,5TH                          ST,STANFORD                     AV,34.043,-118.242,2020 Aug 28 12:00:00 AM,2204,METRO - JAIL DIVISION,4273
2021 Apr 15 12:00:00 AM,2123,0157,40,F,B,07,Vehicle Theft,M,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,DISTRICT ATTORNEY REJECT,CROCKER,7TH,34.0414,-118.2446,2021 Apr 15 12:00:00 AM,2354,METRO - JAIL DIVISION,4273
2022 Jan 05 12:00:00 AM,1130,0157,39,F,B,07,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,DISTRICT ATTORNEY REJECT,SAN PEDRO,6TH,34.0423,-118.2453,2022 Jan 05 12:00:00 AM,1427,METRO - JAIL DIVISION,4273
2022 May 06 12:00:00 AM,1750,0157,22,F,H,07,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,FELONY COMPLAINT FILED,7TH                          ST,MAIN                         ST,34.0416,-118.244,2022 May 07 12:00:00 AM,0120,METRO - JAIL DIVISION,4273
2022 Oct 03 12:00:00 AM,0450,0157,43,F,B,07,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,DISTRICT ATTORNEY REJECT,CROCKER,7TH,34.04,-118.2458,2022 Oct 03 12:00:00 AM,0851,77TH ST,4212
2022 Nov 19 12:00:00 AM,1000,0157,24,F,B,07,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,FELONY COMPLAINT FILED,5TH                          ST,STANFORD,34.0426,-118.2412,2022 Nov 19 12:00:00 AM,1215,METRO - JAIL DIVISION,4273
2021 Jan 12 12:00:00 AM,1800,0158,15,F,B,07,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,OTHER DISPOSITION,CERES,7TH                          ST,34.038,-118.2416,2021 Jan 12 12:00:00 AM,2116,METRO - JAIL DIVISION,4273
2021 Jun 01 12:00:00 AM,1620,0158,34,F,B,07,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,FELONY COMPLAINT FILED,CERES,6TH,34.0402,-118.2411,2021 Jun 01 12:00:00 AM,1809,METRO - JAIL DIVISION,4273
2021 Jun 14 12:00:00 AM,1125,0158,31,F,H,07,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,FELONY COMPLAINT FILED,GLADYS,5TH                          ST,34.0418,-118.2405,2021 Jun 14 12:00:00 AM,1519,METRO - JAIL DIVISION,4273
2021 Aug 07 12:00:00 AM,1415,0158,43,F,B,07,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,CITY ATTORNEY REJECT,4TH                          ST,OMAR                         ST,34.0395,-118.2405,2021 Aug 07 12:00:00 AM,1718,METRO - JAIL DIVISION,4273
2023 Sep 02 12:00:00 AM,1240,0158,31,F,B,07,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,849(B)(1) PC/TECHNICAL ARREST,500    GLADYS                       AV,,34.0421,-118.2405,2023 Sep 02 12:00:00 AM,1859,METRO - JAIL DIVISION,4273
2020 Aug 20 12:00:00 AM,1645,0165,40,F,B,07,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,DISTRICT ATTORNEY REJECT,6TH                          ST,MAIN                         ST,34.0433,-118.2488,2020 Aug 20 12:00:00 AM,1938,METRO - JAIL DIVISION,4273
2020 Dec 06 12:00:00 AM,1550,0165,39,F,H,07,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,849(B)(1) PC/TECHNICAL ARREST,WALL,6TH,34.0435,-118.2471,2020 Dec 06 12:00:00 AM,1943,METRO - JAIL DIVISION,4273
2024 Feb 13 12:00:00 AM,0515,0165,25,F,H,07,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,CITY ATTORNEY REJECT,WALL                         ST,6TH                          ST,34.042,-118.2485,2024 Feb 13 12:00:00 AM,0903,METRO - JAIL DIVISION,4273
2020 Mar 06 12:00:00 AM,0330,0166,26,F,B,07,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,DISTRICT ATTORNEY REJECT,7TH                          ST,SAN PEDRO,34.0407,-118.2468,2020 Mar 06 12:00:00 AM,0550,METRO - JAIL DIVISION,4273
2023 Nov 21 12:00:00 AM,1255,0166,29,F,W,07,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,FELONY COMPLAINT FILED,300 E  6TH                          ST,,34.0435,-118.2471,2023 Nov 21 12:00:00 AM,1605,METRO - JAIL DIVISION,4273
2024 Feb 20 12:00:00 AM,0440,0166,29,F,W,07,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,FELONY COMPLAINT FILED,5TH,SAN PEDRO,34.0421,-118.2469,2024 Feb 20 12:00:00 AM,0805,METRO - JAIL DIVISION,4273
2022 Sep 04 12:00:00 AM,2135,0153,29,F,H,07,Vehicle Theft,F,10851(B)VC,TAKE MODIFIED DISABLE PERSON EMER VEH,DISTRICT ATTORNEY REJECT,7TH,SPRING,34.0449,-118.2528,2022 Sep 04 12:00:00 AM,2350,METRO - JAIL DIVISION,4273
2023 Aug 23 12:00:00 AM,1315,0155,34,F,B,07,Vehicle Theft,F,10851VC,TAKE VEHICLE W/O OWNER'S CONSENT,FELONY COMPLAINT FILED,200 E  6TH                          ST,,34.0448,-118.2474,2023 Aug 23 12:00:00 AM,1520,METRO - JAIL DIVISION,4273
2022 Jun 27 12:00:00 AM,2100,0135,35,F,B,07,Vehicle Theft,F,487(D)(1)PC,GRAND THEFT AUTO/HORSE/ETC,CITY ATTORNEY REJECT,3RD,MAIN,34.0495,-118.2459,2022 Jun 27 12:00:00 AM,2319,METRO - JAIL DIVISION,4273
2022 Apr 29 12:00:00 AM,0530,0138,53,F,B,07,Vehicle Theft,F,487(D)(1)PC,GRAND THEFT AUTO/HORSE/ETC,DISTRICT ATTORNEY REJECT,SAN PEDRO,3RD                          ST,34.0473,-118.2425,2022 Apr 29 12:00:00 AM,0720,METRO - JAIL DIVISION,4273
2020 Apr 09 12:00:00 AM,1230,0156,31,F,H,07,Vehicle Theft,F,487(D)(1)PC,GRAND THEFT AUTO/HORSE/ETC,FELONY COMPLAINT FILED,6TH                          ST,SAN JULIAN,34.0428,-118.2461,2020 Apr 09 12:00:00 AM,1418,METRO - JAIL DIVISION,4273
2022 Nov 13 12:00:00 AM,2105,0156,33,F,H,07,Vehicle Theft,F,487(D)(1)PC,GRAND THEFT AUTO/HORSE/ETC,DISTRICT ATTORNEY REJECT,5TH,SAN JUAN,34.0437,-118.2455,2022 Nov 13 12:00:00 AM,2338,METRO - JAIL DIVISION,4273
2021 Apr 22 12:00:00 AM,0100,0158,27,F,B,07,Vehicle Theft,F,487(D)(1)PC,GRAND THEFT AUTO/HORSE/ETC,FELONY COMPLAINT FILED,CERES,6TH                          ST,34.0402,-118.2411,2021 Apr 22 12:00:00 AM,0249,METRO - JAIL DIVISION,4273
2022 Sep 14 12:00:00 AM,1540,0158,42,F,W,07,Vehicle Theft,F,487(D)(1)PC,GRAND THEFT AUTO/HORSE/ETC,DISTRICT ATTORNEY REJECT,5TH                          ST,TOWN,34.0395,-118.2405,2022 Sep 14 12:00:00 AM,1852,METRO - JAIL DIVISION,4273
2024 Dec 21 12:00:00 AM,1518,0158,52,F,B,07,Vehicle Theft,F,487(D)(1)PC,GRAND THEFT AUTO/HORSE/ETC,849(B)(1) PC/TECHNICAL ARREST,E  6TH                          ST,GLADYS                       AV,34.0403,-118.2421,2024 Dec 21 12:00:00 AM,1806,METRO - JAIL DIVISION,4273
2020 Nov 10 12:00:00 AM,1510,0164,42,F,B,07,Vehicle Theft,F,487(D)(1)PC,GRAND THEFT AUTO/HORSE/ETC,CITY ATTORNEY REJECT,6TH                          ST,MAIN                         ST,34.0453,-118.2499,2020 Nov 10 12:00:00 AM,1759,METRO - JAIL DIVISION,4273
2025 Mar 02 12:00:00 AM,1510,0166,32,F,H,07,Vehicle Theft,F,487(D)(1)PC,GRAND THEFT AUTO/HORSE/ETC,FELONY COMPLAINT FILED,600 S  SAN PEDRO                    ST,,34.0421,-118.2469,2025 Mar 02 12:00:00 AM,1745,METRO - JAIL DIVISION,4273
2024 Jul 20 12:00:00 AM,0727,0166,25,F,B,07,Vehicle Theft,F,A487(D)1PC,ATTEMPT GRAND THEFT AUTO,849(B)(1) PC/TECHNICAL ARREST,SAN JULIAN,7TH                          ST,34.0412,-118.2474,2024 Jul 20 12:00:00 AM,1104,METRO - JAIL DIVISION,4273
2021 Dec 09 12:00:00 AM,2100,0154,25,F,W,12,Weapon (carry/poss),F,21310PC,CARRY CONCEALED ON PERSON DIRK OR DAGGER,CITY ATTORNEY REJECT,500 S  LOS ANGELES                  ST,,34.046,-118.2493,2021 Dec 09 12:00:00 AM,2300,METRO - JAIL DIVISION,4273
2024 May 21 12:00:00 AM,1130,0156,24,F,H,12,Weapon (carry/poss),F,21310PC,CARRY CONCEALED ON PERSON DIRK OR DAGGER,849(B)(1) PC/TECHNICAL ARREST,6TH                          ST,SAN PEDRO                    ST,34.0423,-118.2453,2024 May 21 12:00:00 AM,1316,METRO - JAIL DIVISION,4273
2020 Mar 11 12:00:00 AM,1815,0166,57,F,B,12,Weapon (carry/poss),F,21310PC,CARRY CONCEALED ON PERSON DIRK OR DAGGER,FELONY COMPLAINT FILED,6TH                          ST,SAN PEDRO,34.0423,-118.2452,2020 Mar 11 12:00:00 AM,2009,METRO - JAIL DIVISION,4273
2020 Jan 31 12:00:00 AM,1735,0148,47,F,H,12,Weapon (carry/poss),F,21810PC,MFG/SELL/GIVE/LEND POSSESS METAL KNUCKLES,FELONY COMPLAINT FILED,5TH,CROCKER,34.0435,-118.2427,2020 Jan 31 12:00:00 AM,1931,METRO - JAIL DIVISION,4273
2023 Oct 20 12:00:00 AM,0430,0158,44,F,W,12,Weapon (carry/poss),F,21810PC,MFG/SELL/GIVE/LEND POSSESS METAL KNUCKLES,FELONY COMPLAINT FILED,600    STANFORD                     AV,,34.0408,-118.2428,2023 Oct 20 12:00:00 AM,0804,METRO - JAIL DIVISION,4273
2023 Feb 12 12:00:00 AM,0125,0138,41,F,W,12,Weapon (carry/poss),M,22210PC,MFG/SELL/GIVE/LEND POSSES LEADED CANE/ETC,MISDEMEANOR COMPLAINT FILED,2ND,LOS ANGELES,34.0503,-118.2434,2023 Feb 12 12:00:00 AM,0236,METRO - JAIL DIVISION,4273
2023 Jun 27 12:00:00 AM,0130,0153,45,F,W,12,Weapon (carry/poss),F,22210PC,MFG/SELL/GIVE/LEND POSSES LEADED CANE/ETC,FELONY COMPLAINT FILED,6TH,SPRING,34.0466,-118.252,2023 Jun 27 12:00:00 AM,0942,METRO - JAIL DIVISION,4273
2020 Mar 22 12:00:00 AM,1300,0166,26,F,B,12,Weapon (carry/poss),F,22210PC,MFG/SELL/GIVE/LEND POSSES LEADED CANE/ETC,849(B)(1) PC/TECHNICAL ARREST,6TH,SAN JULIAN,34.0429,-118.2462,2020 Mar 22 12:00:00 AM,1633,METRO - JAIL DIVISION,4273
2024 Dec 26 12:00:00 AM,1200,0153,30,F,H,12,Weapon (carry/poss),F,22810(A)PC,ILLEGAL POSS TEAR GAS SPECIFIC FELON,,500 S  HILL                         ST,,34.0488,-118.2518,2024 Dec 26 12:00:00 AM,1422,METRO - JAIL DIVISION,4273
2024 Jul 28 12:00:00 AM,0915,0153,35,F,B,12,Weapon (carry/poss),M,22810(G)1PC,ILLEGAL USE OF TEAR GAS/TEAR GAS WEAPON,,500 S  HILL                         ST,,34.0488,-118.2518,2024 Jul 28 12:00:00 AM,1233,METRO - JAIL DIVISION,4273
2020 Jan 29 12:00:00 AM,0925,0156,37,F,W,12,Weapon (carry/poss),M,22810(G)1PC,ILLEGAL USE OF TEAR GAS/TEAR GAS WEAPON,MISDEMEANOR COMPLAINT FILED,6TH,SAN PEDRO,34.0423,-118.2452,2020 Jan 29 12:00:00 AM,1239,METRO - JAIL DIVISION,4273
2025 Feb 24 12:00:00 AM,1155,0164,43,F,H,12,Weapon (carry/poss),M,24610PC,MFG/SELL/POSS ETC UNDETECTABLE FIREARM,MISDEMEANOR COMPLAINT FILED,6TH                          ST,MAIN                         ST,34.0456,-118.2504,2025 Feb 24 12:00:00 AM,1900,METRO - JAIL DIVISION,4273
2022 Nov 25 12:00:00 AM,1505,0147,21,F,B,12,Weapon (carry/poss),F,25400(A)1PC,CARRY CONCEALED WEAPON IN VEHICLE,849(B)(1) PC/TECHNICAL ARREST,400 E  5TH                          ST,,34.0453,-118.2443,2022 Nov 25 12:00:00 AM,1954,METRO - JAIL DIVISION,4273
2020 Feb 28 12:00:00 AM,2305,0156,27,F,H,12,Weapon (carry/poss),F,25400(A)1PC,CARRY CONCEALED WEAPON IN VEHICLE,FELONY COMPLAINT FILED,5TH                          ST,SAN PEDRO,34.0442,-118.2439,2020 Feb 29 12:00:00 AM,0426,METRO - JAIL DIVISION,4273
2023 Mar 28 12:00:00 AM,2235,0158,45,F,H,12,Weapon (carry/poss),F,25400(A)1PC,CARRY CONCEALED WEAPON IN VEHICLE,DISTRICT ATTORNEY REJECT,KOHLER                       ST,7TH                          ST,34.0376,-118.2423,2023 Mar 29 12:00:00 AM,0151,METRO - JAIL DIVISION,4273
2024 Dec 26 12:00:00 AM,0855,0153,35,F,B,12,Weapon (carry/poss),M,25850(A)PC,CARRY LOADED F/ARM PRSON/HEH PUBLIC PLACE,,500 S  HILL                         ST,,34.0488,-118.2518,2024 Dec 26 12:00:00 AM,1029,METRO - JAIL DIVISION,4273
2023 Mar 04 12:00:00 AM,0651,0153,48,F,B,12,Weapon (carry/poss),F,29800(A)1PC,POSS F/ARM BY CONVICTED FELON/ADDICT/ETC,FELONY COMPLAINT FILED,W  7TH                          ST,S  SPRING                       ST,34.0449,-118.2528,2023 Mar 04 12:00:00 AM,0954,METRO - JAIL DIVISION,4273
2020 Apr 05 12:00:00 AM,0045,0154,39,F,B,12,Weapon (carry/poss),F,29800(A)1PC,POSS F/ARM BY CONVICTED FELON/ADDICT/ETC,FELONY COMPLAINT FILED,500 S  MAIN                         ST,,34.0467,-118.2485,2020 Apr 05 12:00:00 AM,0317,METRO - JAIL DIVISION,4273
2021 Apr 02 12:00:00 AM,1920,0156,42,F,B,12,Weapon (carry/poss),F,29800(A)1PC,POSS F/ARM BY CONVICTED FELON/ADDICT/ETC,FELONY COMPLAINT FILED,5TH,SAN JULIAN,34.0446,-118.245,2021 Apr 02 12:00:00 AM,2219,METRO - JAIL DIVISION,4273
2023 Jun 08 12:00:00 AM,1520,0156,41,F,B,12,Weapon (carry/poss),F,29800(A)1PC,POSS F/ARM BY CONVICTED FELON/ADDICT/ETC,FELONY COMPLAINT FILED,500    SAN JULIAN                   ST,,34.0446,-118.245,2023 Jun 09 12:00:00 AM,0134,METRO - JAIL DIVISION,4273
2022 Dec 16 12:00:00 AM,0140,0158,55,F,B,12,Weapon (carry/poss),F,29800(A)1PC,POSS F/ARM BY CONVICTED FELON/ADDICT/ETC,DISTRICT ATTORNEY REJECT,STANFORD,6TH                          ST,34.0408,-118.2428,2022 Dec 16 12:00:00 AM,0543,METRO - JAIL DIVISION,4273
2023 Aug 22 12:00:00 AM,1250,0153,35,F,B,12,Weapon (carry/poss),F,31360(A)PC,FELON PURCHASES/OWNS/POSS BODY ARMOR,FELONY COMPLAINT FILED,5TH                          ST,BROADWAY                     ST,34.0481,-118.2507,2023 Aug 22 12:00:00 AM,1539,METRO - JAIL DIVISION,4273
